data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7676851,231,ETH5579,5579,"10 June 2020",2020,2,"Strategic developments","Looting/property destruction","Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,Guji,"Gora Dola",Mormora,5.2333,39.1833,2,Twitter,"New media","Property destruction: Around 10 June 2020 (week of), at least 20 houses of local people have been burnt down by police in in Goro Dola district, Balambel Kebele (Goro Dola, Guji). No fatalities were reported.",0,1618501293,ETH
7676867,231,ETH5577,5577,"10 June 2020",2020,1,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Somali,Korahe,"Kebridehar town","Kebri Dehar",6.74,44.2781,1,Twitter,"New media","On 10 June 2020, a peaceful demonstration was held against the Prosperity Party and the regional president of the Somali region in Kebri Dehar (Somali), over dissatisfaction with the government. [size=no report]",0,1618501296,ETH
7676164,231,ETH5575,5575,"09 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,Bale,Dinsho,Dinsho,7.1,39.7833,1,"Jawar Mohammed","New media","On 9 June 2020, police and several other local security officers fatally shot a young man in Dinsho (Bale, Oromia). 12 suspects appeared before the local court.",1,1613071398,ETH
7772131,231,ETH5636,5636,"06 June 2020",2020,1,Riots,"Mob violence","Rioters (South Sudan)","Refugees/IDPs (South Sudan)",5,"Rioters (South Sudan)","Refugees/IDPs (South Sudan)",5,55,"Eastern Africa",Ethiopia,Gambela,Agnewak,Gog,"Pugnido Refugee Camp",7.679,34.2467,1,"Radio Tamazuj",Regional,"On 6 June 2020, two groups of South Sudanese refugees clashed in Pugnido refugee camp in Gog woreda of Anyuak zone (Gambela region), with three wounded (including a child). The specific cause of the clash is unclear, although is reported to have followed a series of similar incidents. Police have been deployed. [size=no report]",0,1618501443,ETH
7676026,231,ETH5569,5569,"04 June 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Ethiopia)",,3,"Police Forces of Ethiopia (2018-)",,1,13,"Eastern Africa",Ethiopia,Benshangul/Gumuz,Asosa,Bambasi,Bambasi,9.764,34.7288,1,"Ethiopia Live Updates","New media","On 4 June 2020, at least 3 people were killed during armed clashes between federal police forces and local communal militias in Bambasi woreda, Assossa zone (Beni-shangul/Gumz). Earlier reports indicated that 4 people had been killed.",3,1618501491,ETH
7676936,231,ETH5573,5573,"03 June 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromia State Police",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Mendi town",Mendi,9.8,35.1,3,"Undisclosed Source","Local partner-Other","Around 3 June 2020 (week of), Oromia regional state police officers killed the parents of a man suspected to be a member of the armed Oromia Liberation Front (Shane) in West Wellega for allegedly not disclosing his location.",2,1618501509,ETH
7772221,231,ETH5574,5574,"03 June 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromia State Police",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,Guji,"Negele town",Negele,5.3352,39.5712,2,"Undisclosed Source","Local partner-Other","Around 3 June 2020 (week of), a father and his son were killed by police in Guji area (Oromia) for allegedly supporting the OLF.",2,1618501517,ETH
7675516,231,ETH5567,5567,"03 June 2020",2020,1,Battles,"Armed clash","OLF: Oromo Liberation Front (Shane Splinter Faction)","OLF: Oromo Liberation Front (Abba Torbee Splinter Faction)",2,"Police Forces of Ethiopia (2018-) Oromia State Police",,1,12,"Eastern Africa",Ethiopia,Oromia,"East Wellega","Nekemte town",Nekemt,9.0833,36.55,1,"BBC News",International,"On 3 June 2020, gunmen associated with the Abba Torbaa splinter faction of the armed Oromia Liberation Front (OLF) (Shaane) shot and killed an Oromia state police officer in Nekemt (Oromia). 2 additional officers were wounded in the attack.",1,1618501523,ETH
7771847,231,ETH5565,5565,"02 June 2020",2020,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Fenqel Movement",5,"Police Forces of Ethiopia (2018-)",,1,15,"Eastern Africa",Ethiopia,Tigray,"Western Tigray","Kafta Humera",Welkait,14.0966,37.3266,2,"Ethiopia Live Updates","New media","On 2 June 2020, demonstrators, organized by the 'Fenqel' political movement in Qorarit town (Wolkeyt, Tigray), demonstrated for a second day against local admin and proposed boundary divisions in Welkait, Tigray region. Demonstrators also demanded payment for land taken around 7 years ago during boundary restructure. Police forces intervened and arrested 45 people after the youth blocked roads and threw rocks at police forces. [size=at least 45]",0,1618501563,ETH
7676893,231,ETH5572,5572,"02 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Liyu Police",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"East Hararge",Babile,Babile,9.2167,42.3333,1,Twitter,"New media","On 2 June 2020, Liyu police killed a young man in Babile (East Harerghe). The motive behind the attack was unknown but anti-government campaigners have often been targeted in this area.",1,1618501566,ETH
7771850,231,ETH5564,5564,"01 June 2020",2020,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Fenqel Movement",5,"Police Forces of Ethiopia (2018-)",,1,15,"Eastern Africa",Ethiopia,Tigray,"Western Tigray","Kafta Humera",Welkait,14.0966,37.3266,2,"Ethiopia Live Updates","New media","On 1 June 2020, demonstrators organized by the 'Fenqel' political movement in Qorarit town (Wolkeyt, Tigray) demonstrated against local administration and proposed boundary divisions in Welkait, Tigray region. Demonstrators also demanded payment for land taken around 7 years ago during boundary restructure. Police forces intervened and arrested 45 people after youth blocked roads and threw rocks at police forces. [size=at least 45]",0,1618501593,ETH
7675671,231,ETH5568,5568,"31 May 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Ethiopia)",,3,"Police Forces of Ethiopia (2018-)","Government of Ethiopia (2018-)",1,13,"Eastern Africa",Ethiopia,Amhara,"North Wello","Kobo town",Kobo,12.15,39.6333,1,ENA,National,"On 31 May 2020, the security chief of police and a woreda administrative official of Raya Kobo Woreda (Amhara, North Wollo) were killed by unidentified gunmen during a traffic stop as they attempted to enforce social distancing rules related to coronavirus.",2,1618501600,ETH
7675449,231,ETH5566,5566,"29 May 2020",2020,1,"Violence against civilians",Attack,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,"Civilians (Ethiopia)","Government of Ethiopia (2018-)",7,27,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Nejo town",Nejo,9.5,35.5,1,"BBC News",International,"On 29 May 2020, 4 government officials were killed and 3 injured in Nejo, West Wollega, after their vehicle was attacked by suspected armed Oromia Liberation Front (Shane) gunmen.",4,1618501665,ETH
7675454,231,ETH5563,5563,"27 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Tigray,"South Eastern Tigray",Hintalo,Hintalo,13.3152,39.4594,2,"BBC News",International,"On 27 May 2020, residents protested in Hintalo Awajirat district (Tigray) against the local governance and decisions to close roads and re-organize local governance boundaries. Protests were peaceful and no clashes or interventions were reported. [size=no report]",0,1618501721,ETH
7793301,231,ETH5562,5562,"26 May 2020",2020,2,Protests,"Peaceful protest","Protesters (Ethiopia)",,6,,,0,60,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,3,"Ethiopia Live Updates","New media","Around 26 May 2020 (week of), several protests were reported across the Tigray region (locations unspecified). Protesters denounced the lack of jobs, regional governance, and boundaries. [size=no report]",0,1618501756,ETH
7675551,231,ETH5561,5561,"21 May 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"Civilians (Ethiopia)","Women (Ethiopia); Farmers (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega",Gimbi,"Lalo Asabi",9.0833,35.8333,2,"BBC News",International,"On 21 May 2020, Oromia regional special forces shot and killed a woman near her farm in Lali Asabi woreda, West Wollega (Oromia).",1,1618501878,ETH
7676069,231,ETH5560,5560,"21 May 2020",2020,1,Protests,"Protest with intervention","Protesters (South Sudan)","Students (South Sudan)",6,"Police Forces of Ethiopia (2018-)",,1,16,"Eastern Africa",Ethiopia,"Addis Ababa","Region 14",Bole,Bole,8.978,38.834,1,"Eye Radio (South Sudan)",Regional,"On 21 May 2020, South Sudanese students held a demonstration outside of the South Sudanese embassy in Addis Ababa (Bole Subcity) after embassy staff failed to pay student stipends. Ethiopian police forces intervened to break up the demonstration, injuring at least 7 of the students. [size=at least 7]",0,1618501879,ETH
7675601,231,ETH5557,5557,"19 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Lalo Asabi",Gembela,9.1333,35.75,2,"Deutsche Welle",International,"On 19 May 2020, at least 5 people were killed by federal troops when they staged raids on Lalo Asabi town and surrounding villages, including Wanjo, Kalay near Gembela (West Wellega, Oromia), and Jarso. Homes and small businesses were burned by advancing troops. Clashes have occurred in the area between OLF splinter factions and federal troops previously. Fatalities spread between four events.",1,1613071397,ETH
7675616,231,ETH5556,5556,"19 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega","Lalo Asabi",Dongoro,9.35,35.7167,2,"Deutsche Welle",International,"On 19 May 2020, at least 5 people were killed by federal troops when they staged raids on Lalo Asabi town and surrounding villages, including Wanjo near Dongoro (West Wellega, Oromia), Kalay, and Jarso. Homes and small businesses were burned by advancing troops. Clashes have occurred in the area between OLF splinter factions and federal troops previously. Fatalities spread between four events.",1,1613071397,ETH
7675619,231,ETH5559,5559,"19 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Wellega",Gimbi,"Lalo Asabi",9.0833,35.8333,1,"Deutsche Welle",International,"On 19 May 2020, at least 5 people were killed by federal troops when they staged raids on Lalo Asabi town and surrounding villages, including Wanjo, Kalay, and Jarso. Homes and small businesses were burned by advancing troops. Clashes have occurred in the area between OLF splinter factions and federal troops previously. Fatalities spread between four events.",2,1618501949,ETH
7675620,231,ETH5558,5558,"19 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Oromia,"West Shewa",Cheliya,Jarso,9.1097,37.3727,1,"Deutsche Welle",International,"On 19 May 2020, at least 5 people were killed by federal troops when they staged raids on Lalo Asabi town and surrounding villages, including Wanjo, Kalay near Gembela, and Jarso (West Shewa, Oromia). Homes and small businesses were burned by advancing troops. Clashes have occurred in the area between OLF splinter factions and federal troops previously. Fatalities spread between four events.",1,1613071397,ETH
7675612,231,ETH5555,5555,"18 May 2020",2020,1,Battles,"Armed clash","Amhara Ethnic Militia (Ethiopia)",,4,"Benishangale Ethnic Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Amhara,Awi,"Chagni town",Chagni,10.9562,36.5041,2,"Deutsche Welle",International,"On 18 May 2020, ethnic clashes that erupted between Amahara and Beni-Shangul groups during the previous day in Zigem woreda, spread into the Guangua area (Awi Zone), leading to 3 fatalities. Cattle were stolen during raids and many homes were burned during the clashes.",3,1618501976,ETH
7771777,231,ETH5554,5554,"17 May 2020",2020,1,Battles,"Armed clash","Amhara Ethnic Militia (Ethiopia)",,4,"Benishangale Ethnic Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Amhara,Awi,Zigem,Zigem,10.7112,36.4898,2,"Deutsche Welle",International,"On 17 May 2020, ethnic clashes erupted between Amahara and Beni-Shangul groups in the Awi Zone, Zigem Woreda (Amhara), leading to at least 8 fatalities. Cattle were stolen during raids and many homes were burned during the clashes.",8,1617057651,ETH
7771774,231,ETH5553,5553,"14 May 2020",2020,2,Battles,"Armed clash","Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,12,"Eastern Africa",Ethiopia,Oromia,Guji,"Negele town",Negele,5.3352,39.5712,2,"Deutsche Welle",International,"Around 14 May 2020 (week of), 12 Oromia regional special police forces (LIYU) were killed during clashes with OLF splinter group militias in Gumi Eldelo Woreda, Gujji Zone (Oromia). An additional unknown number of OLF militants were confirmed to have been killed.",12,1618502074,ETH
7675999,231,ETH5547,5547,"13 May 2020",2020,1,Battles,"Armed clash","Military Forces of Sudan (2019-)",,8,"Police Forces of Ethiopia (2018-) Amhara Regional Special Forces","Unidentified Communal Militia (Ethiopia)",1,18,"Eastern Africa",Ethiopia,Amhara,"West Gondar","Mirab Armacho",Abderafi,13.7333,36.45,2,"Ethiopia Live Updates","New media","On 13 May 2020, Sudanese armed forces opened fire on Amhara region special forces (liyu) and some local militias in the Mirab Armachaho district (location unspecified), North Gondar zone (Amhara region). No info on casualties.",0,1618502096,ETH
7676121,231,ETH5548,5548,"13 May 2020",2020,1,"Violence against civilians",Attack,"Oromo Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)","Somali Ethnic Group (Ethiopia)",7,47,"Eastern Africa",Ethiopia,Oromia,"East Hararge",Chinaksen,"Tulu Guled",9.6167,42.7531,1,"Halgan Media",Regional,"On 13 May 2020, armed Oromo militiamen attacked Somali civilians in Tulu Guled (Fafan), killing 2 and burning several houses.",2,1618502113,ETH
7771702,231,ETH5551,5551,"12 May 2020",2020,2,Battles,"Armed clash","Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,12,"Eastern Africa",Ethiopia,Oromia,Guji,"Aga Wayu",Hayadima,5.5946,38.7712,2,"BBC News",International,"Around 12 May 2020 (week of) clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla, and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1618502124,ETH
7677277,231,ETH5550,5550,"12 May 2020",2020,2,Battles,"Armed clash","Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,12,"Eastern Africa",Ethiopia,Oromia,Guji,Liben,Harekelo,5.3833,39.5333,2,"BBC News",International,"Around 12 May 2020 (week of), clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla (Hare Kelo), and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1618502129,ETH
7675507,231,ETH5552,5552,"12 May 2020",2020,2,Battles,"Armed clash","Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"OLF: Oromo Liberation Front (Shane Splinter Faction)",,2,12,"Eastern Africa",Ethiopia,Oromia,Guji,"Shakiso town",Shakiso,5.7737,38.9036,1,"BBC News",International,"Around 12 May 2020 (week of), clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla, and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1618502131,ETH
7676138,231,ETH5546,5546,"12 May 2020",2020,1,"Violence against civilians",Attack,"Oromo Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)","Somali Ethnic Group (Ethiopia)",7,47,"Eastern Africa",Ethiopia,Oromia,"East Hararge",Chinaksen,"Tulu Guled",9.6167,42.7531,2,"Halgan Media",Regional,"On 12 May 2020, a Somali civilian man was shot and killed by Oromo militiamen as he traveled from Jinacsani to Tuluguled.",1,1618502147,ETH
7676935,231,ETH5570,5570,"11 May 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromia State Police",,1,"Civilians (Ethiopia)","Students (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,"North Shewa","Debre Libanos","Debre Libanos",9.7167,38.8667,1,"Undisclosed Source","Local partner-Other","On 11 May 2020, a student was killed by police in Debre Libanos (North Shewa) for alleged links with the OLF.",1,1618502151,ETH
7676021,231,ETH5571,5571,"11 May 2020",2020,1,"Strategic developments","Disrupted weapons use","Police Forces of Ethiopia (2018-)",,1,"Unidentified Armed Group (Ethiopia)",,3,13,"Eastern Africa",Ethiopia,Amhara,"West Gondar",Metema,Metema,12.9521,36.1563,2,"Ethiopia Live Updates","New media","Weapons seizure: On 11 May 2020, 289 Turkish made pistols, 2 Kalashnikovs and 4806 various types of bullets were seized from a person who was transporting them in Genda Wuha near Metema (North Gonder).",0,1618502165,ETH
7676124,231,ETH5545,5545,"11 May 2020",2020,1,Battles,"Armed clash","Oromo Ethnic Militia (Ethiopia)","Military Forces of Ethiopia (2018-)",4,"Somali Ethnic Militia (Ethiopia)","Pastoralists (Ethiopia)",4,44,"Eastern Africa",Ethiopia,Somali,Siti,Shinile,Shinile,9.6881,41.8447,2,"Halgan Media",Regional,"On 11 May 2020, Afar militants attacked Somali pastoralist communities, sparking armed clashes in Madaane town, Sitti District (Somali zone). Ethiopian national soldiers intervened with shelling and gunfire. At least 8 fatalities occurred on the Somali side, while Somali sources claim to have killed an unspecified number of Afar militiamen. Unknown fatalities coded as 3.",11,1618502174,ETH
7675479,231,ETH5549,5549,"07 May 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","Prisoners (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,Jimma,Chora,Genji,8.2922,37.1788,2,"BBC News",International,"Around 7 May 2020 (week of), a young man was arrested by security forces in Ganji district, East Wollegga and killed while in costody at the Ganji district prison.",1,1618502254,ETH
7676118,231,ETH5542,5542,"03 May 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Somali,Shabelle,"Godey town",Gode,5.9506,43.5519,1,"Halgan Media",Regional,"On 3 May 2020, police forces shot and killed a civilian in Goday, Shabelle Zone (Somali region). The reasons behind the shooting are unknown.",1,1618502367,ETH
7676129,231,ETH5543,5543,"03 May 2020",2020,1,Battles,"Armed clash","Unidentified Clan Militia (Ethiopia)",,4,"Unidentified Clan Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Somali,Afder,Hargele,Hargele,5.3167,42.0667,2,"Halgan Media",Regional,"On 3 May 2020, inter-clan violence erupted in Afdere zone (Somali region), leaving at least 5 people dead.",5,1618502368,ETH
7771848,231,ETH5541,5541,"02 May 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ethiopia)",,3,"Civilians (Ethiopia)",,7,37,"Eastern Africa",Ethiopia,Amhara,"North Shewa","Shoa Robit","Shewa Robit",9.9898,39.8956,1,"Ethiopia Live Updates","New media","On 2 May 2020, unidentified armed men opened fire on a peace conference being held in Shewa Robit, killing 1 person and injuring 2 others. The conference was a bid to reduce hostilities occurring between Amhara and Afari ethnic groups in the area.",1,1618502387,ETH
7676146,231,ETH5540,5540,"02 May 2020",2020,2,Battles,"Armed clash","Unidentified Clan Militia (Ethiopia)",,4,"Unidentified Clan Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Oromia,"East Bale",Seweyna,Salahad,7.0434,41.6278,2,"Halgan Media",Regional,"Around 2 May 2020, clan-based clashes erruped in and around Salahad (Salaxaad, Somali region), leaving 'dozens' dead and more injured. Fatalities coded as 12.",12,1618502393,ETH
7676132,231,ETH5539,5539,"30 April 2020",2020,1,Battles,"Armed clash","Unidentified Clan Militia (Ethiopia)",,4,"Unidentified Clan Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Oromia,"East Bale",Seweyna,Salahad,7.0434,41.6278,2,"Halgan Media",Regional,"On 30 April 2020, at least one person was killed during inter-clan clashes occurring in the Salahad area (Salaxaad), Fik zone in Somali region, Ethiopia.",1,1618502456,ETH
7675206,231,ETH5538,5538,"29 April 2020",2020,1,Riots,"Violent demonstration","Rioters (Ethiopia)","Street Traders (Ethiopia)",5,"Police Forces of Ethiopia (2018-)",,1,15,"Eastern Africa",Ethiopia,"Addis Ababa","Region 14",Yeka,Kotobe,9.0314,38.8323,1,"Addis Standard",National,"On 29 April 2020, police officers fought with market vendors at the Jan Meda market grounds (Yeka subcity, Addis Ababa city) in an attempt to enforce coronavirus bans to public gathering. Several people were injured and taken to hospital. Fatalities were reported by some sources and denied by others. [size=no report]",0,1618502463,ETH
7675465,231,ETH5536,5536,"28 April 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,"Addis Ababa","Region 14",Yeka,Kotobe,9.0314,38.8323,1,"BBC News",International,"On 28 April 2020, police forces shot and injured 2 young men in Addis Ababa city (near Russian Embassy, Yeka Subcity), killing one and seriously injuring the second. No further info.",1,1618502494,ETH
7675530,231,ETH5535,5535,"28 April 2020",2020,1,"Violence against civilians",Attack,"Afar Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)","Amhara Ethnic Group (Ethiopia); Labour Group (Ethiopia)",7,47,"Eastern Africa",Ethiopia,Amhara,Oromia,"Bati Town",Bati,11.1915,40.0168,2,"BBC News",International,"On 28 April 2020, armed Afari gunmen shot and killed 5 merchants from the Amhara region as they drove toward Afar region in the Bati woreda. Several others were injured and taken to hospital. Ethnic conflict between Afar and Amhara ethnic groups has occurred in the area in the past.",5,1618502501,ETH
7676130,231,ETH5537,5537,"28 April 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)","ONLF: Ogaden National Liberation Front; Prisoners (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Somali,Doolo,Warder,Warder,6.9744,45.3408,1,"Halgan Media",Regional,"On 28 April 2020, Ethiopian security forces arrested and beat an ONLF (Ogadan National Liberation Front) leader in Warder, Somali region.",0,1618502511,ETH
7771555,231,ETH5534,5534,"24 April 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-) Oromo Regional Special Forces",,1,"Civilians (Ethiopia)","Government of Ethiopia (2018-); Prisoners (Ethiopia)",7,17,"Eastern Africa",Ethiopia,Oromia,Jimma,"Shebe Sambo",Chekorsa,7.558,36.6236,1,"Addis Standard",National,"On 24 April 2020, Oromia regional special forces arrested and beat a local education bureau employee in Chekorsa (Jimma, Oromia) under suspicion that he was hiding weapons.",0,1618502608,ETH
7675447,231,ETH5533,5533,"15 April 2020",2020,1,Riots,"Mob violence","Rioters (Ethiopia)",,5,"Civilians (Ethiopia)","Labour Group (Ethiopia)",7,57,"Eastern Africa",Ethiopia,SNNP,Siltie,"Worabe town",Worabe,7.8503,38.1822,2,"BBC News",International,"On 15 April 2020, a young cafe worker was beaten to death in Warabe Woreada (Silte, Southern Nations) by several men after asking them to sit further apart due to coronavirus. [size=several]",1,1618502794,ETH
7676122,231,ETH5532,5532,"12 April 2020",2020,1,"Violence against civilians",Attack,"Afar Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)","Somali Ethnic Group (Ethiopia)",7,47,"Eastern Africa",Ethiopia,Somali,Fafan,"Jigjiga town",Jijiga,9.35,42.8,3,"Halgan Media",Regional,"On 12 April 2020, Afar militants attacked Somali civilians in Garbo Cise, Somli region, firing bullets at civilians. At least 3 people were wounded in the attack. No fatalities were reported",0,1618502888,ETH
7675335,231,ETH5531,5531,"11 April 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ethiopia)",,3,"Civilians (Ethiopia)",,7,37,"Eastern Africa",Ethiopia,Oromia,Jimma,Chora,Genji,8.2922,37.1788,2,"Addis Standard",National,"On 11 April 2020, unidentified armed gunmen shot and killed three civilians in the Genji area (West Wellega, Oromia) as they prepared to travel toward Nekemt.",3,1618502902,ETH
7676963,231,ETH5529,5529,"08 April 2020",2020,1,Battles,"Armed clash","Police Forces of Ethiopia (2018-)",,1,"Fano Youth Militia",,4,14,"Eastern Africa",Ethiopia,Amhara,"North Wello","Lalibela town",Lalibela,12.0333,39.0333,1,VOA,International,"On 8 April 2020, security forces (assumed police) opened fire on a gathering of FANO leaders during a meeting in Lalibela (North Wollo, Amhara) killing three. Subsequent clashes led to at least 10 security officers being wounded.",3,1618502954,ETH
7676106,231,ETH5530,5530,"08 April 2020",2020,1,Battles,"Armed clash","Somali Ethnic Militia (Ethiopia)",,4,"Afar Ethnic Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Somali,Siti,Shinile,Shinile,9.6881,41.8447,2,"Halgan Media",Regional,"On 8 April 2020, clashes were reported between Afar and Somali ethnic militias near the border between the two regions in Alaale in Shiniile province, commonly referred to as Sitti. Casualties unknown.",0,1618502965,ETH
7676128,231,ETH5528,5528,"06 April 2020",2020,1,Battles,"Armed clash","Oromo Ethnic Militia (Ethiopia)",,4,"Somali Ethnic Militia (Ethiopia)",,4,44,"Eastern Africa",Ethiopia,Oromia,"East Hararge",Chinaksen,"Tulu Guled",9.6167,42.7531,2,"Halgan Media",Regional,"On 6 April 2020, clashes were fought between Oromo and Somali ethnic militias in the Tulu Guled area (Fafan). No fatalities or injuries were reported.",0,1618503009,ETH
7676005,231,ETH5527,5527,"04 April 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ethiopia)",,3,"Civilians (Ethiopia)",,7,37,"Eastern Africa",Ethiopia,Oromia,Guji,"Gora Dola",Mormora,5.2333,39.1833,2,"Ethiopia Live Updates","New media","On 4 April 2020, armed men shot and killed two civilians near Wato Burer village in Goro Dola district, East Guji zone.",2,1618503034,ETH
7675596,231,ETH5526,5526,"01 April 2020",2020,1,"Violence against civilians",Attack,"Garre Ethnic Militia (Ethiopia)",,4,"Civilians (Ethiopia)","Labour Group (Ethiopia)",7,47,"Eastern Africa",Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,"Daily Nation (Kenya)",Regional,"On 1 April 2020, Garre ethnic militias from Ethiopia attacked construction crews digging a trench on the Ethiopia/Kenya border in Moyale town. The attacks appear to have taken place on the Ethiopian side of the border. No fatalities were reported by the source.",0,1613071397,ETH
7675597,231,ETH5525,5525,"01 April 2020",2020,1,Battles,"Armed clash","Military Forces of Kenya (2013-)",,8,"Garre Ethnic Militia (Ethiopia)",,4,48,"Eastern Africa",Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,"Daily Nation (Kenya)",Regional,"On 1 April 2020, the KDF Engineers Brigade conducted an operation in Moyale border town targeting members of a Garre ethnic militia in response to a targeted attack by Garre Ethnic militias on construction crews digging anti-smuggling trenches. No fatalities were reported.",0,1613071397,ETH
7793299,231,ETH5524,5524,"29 March 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Ethiopia (2018-)",,1,"Civilians (Ethiopia)",,7,17,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,Mekele,13.5,39.4667,3,"Ethiopia Live Updates","New media","On 29 March 2020, police officers shot and killed a young man inside a bar in the Tigray region following a proclamation banning public gatherings due to coronavirus. Some reports claim that the young man was drunk and attacked police officers (no weapon), prompting the killing.",1,1618503161,ETH
